Pol6TTaCod,Capitulo,VarRC,VarAIR,diasAseg,SumaAseg,Cobertura,Tasa,Bonif,PrimaRC,PrimaCasco,PrimaNeta
01,7,3,1,182,0,A,0,0,622.5,0,622.5
01,1,1,1,182,0,A,0,0,2490.5,0,2490.5
01,2,3,1,182,1320000,D4,30.4318,0,2540,20084.99,25035.19
01,2,1,1,182,540000,C2,14.6385,0,2116.5,3952.4,6543.19
01,3,1,2,182,0,A,0,0,6951,0,6951
01,2,1,1,182,0,A,0,0,2490.5,0,2490.5
01,3,2,2,182,0,A,0,0,4943.5,0,4943.5
01,1,1,1,182,335000,C2,15.5675,0,2116.5,2607.56,5036.97
01,4,4,16,182,0,A,0,0,2266,0,40179
01,4,4,16,182,0,A,0,0,2266,0,40179
01,4,4,16,182,0,A,0,0,2266,0,40179
01,4,4,16,182,0,A,0,0,2266,0,40179
01,4,4,16,182,0,A,0,0,2266,0,40179
01,4,4,16,182,0,A,0,0,2266,0,40179
01,4,4,16,182,0,A,0,0,2266,0,40179
01,4,4,16,182,0,A,0,0,2266,0,40179
01,4,4,16,182,0,A,0,0,2266,0,40179
01,4,4,16,182,0,A,0,0,2266,0,40179
01,4,4,16,182,0,A,0,0,2266,0,40179
01,4,4,16,182,0,A,0,0,2266,0,40179
01,4,4,16,182,0,A,0,0,2266,0,40179
01,4,4,16,182,0,A,0,0,2266,0,40179
01,4,4,16,182,0,A,0,0,2266,0,40179
01,8,1,2,182,0,A,0,0,1657,0,40179
01,4,4,16,182,0,A,0,0,2266,0,40179
01,4,4,16,182,0,A,0,0,2266,0,40179
01,1,1,1,182,1581000,D4,21.7892,0,2116.5,17224.37,21407.8
13,1,1,1,182,166000,C2,17.1957,0,1818,1719.57,3743.92
01,2,3,1,182,860000,D4,29.0692,0,2540,12499.76,16539.73
01,2,1,1,182,346000,D4,29.7934,0,2116.5,5154.26,7889.27
01,1,1,1,182,201000,D4,32.7727,0,2116.5,3293.66,5805.4
01,1,1,1,182,480000,D2,23.5521,0,2116.5,5652.51,8447.31
01,3,1,2,182,0,A,0,0,6951,0,6951
01,8,1,2,182,0,A,0,0,1657,0,1657
01,1,1,1,182,334000,C2,15.5675,0,2116.5,2599.78,5028.26
01,1,1,1,182,0,A,0,0,2490.5,0,2490.5
01,2,3,1,182,0,A,0,0,2988.5,0,2988.5
01,1,1,1,182,0,A,0,0,2490.5,0,2490.5
01,1,1,1,182,295000,D4,32.7727,0,2116.5,4833.98,6950.48
01,1,1,1,182,400000,C2,14.8142,0,2116.5,2962.84,5434.88
01,1,1,1,182,177000,C,15.5675,0,2116.5,1556.75,3860.06
01,2,3,1,182,1170000,D2,26.4624,0,2540,15480.51,19878.17
01,1,1,1,182,254000,D4,29.7934,0,2116.5,3783.76,6354.31
01,2,1,1,182,0,A,0,0,2490.5,0,2490.5
01,3,1,2,182,0,A,0,0,6951,0,6951
01,1,1,1,182,0,A,0,0,2490.5,0,2490.5
01,4,5,16,182,0,A,0,0,647.5,0,3319.5
01,4,5,16,182,0,A,0,0,647.5,0,3319.5
01,7,2,1,182,0,A,0,0,622.5,0,3319.5
01,4,1,16,182,0,A,0,0,754.5,0,3319.5
01,4,5,16,182,0,A,0,0,647.5,0,3319.5
01,2,3,1,182,415000,B1,3.9526,0,2540,820.17,3458.59
01,2,4,1,182,860000,B,9.5341,0,2540,4099.67,7265.11
01,3,1,15,182,563678.5,C1,24.6728,0,9639.5,6953.77,20191.08
01,1,1,1,182,0,A,0,0,2490.5,0,2490.5
01,1,2,1,182,255000,D4I,31.283,0,2116.5,3988.59,6583.72
01,1,1,1,182,580000,B,8.2534,0,2116.5,2393.49,4797.21
01,2,1,1,182,0,A,0,0,2490.5,0,2490.5
01,1,2,1,182,570000,D4I,31.283,8,2116.5,8915.66,11133.88
01,1,1,1,182,250000,B,9.5341,0,2116.5,1191.77,3451.28
01,1,1,1,182,262000,C2,15.5675,0,2116.5,2039.35,4400.57
01,2,1,1,182,234000,D2,23.5521,0,2116.5,2755.6,5202.77
01,2,3,1,182,0,A,0,0,2988.5,0,2988.5
01,2,3,1,182,890000,D4,33.475,0,2540,14896.38,19223.95
01,1,1,1,182,0,A,0,0,2490.5,0,2490.5
01,1,1,1,182,460000,C2,14.0609,0,2116.5,3234.01,5738.59
01,1,1,1,182,126000,C1,9.0468,0,2116.5,904.68,3129.74
01,1,2,1,182,425000,D4I,34.4113,0,2116.5,7312.4,10306.39
01,7,3,1,182,0,A,0,0,622.5,0,622.5
01,2,1,1,182,700000,D4,25.7913,4,2116.5,9026.96,10697.72
01,1,1,1,182,263000,C2,16.8238,0,2116.5,2212.33,4594.31
01,2,3,1,184,800000,D2,26.4624,0,2540,10584.96,14395.16
01,1,1,1,184,870000,D2,20.3883,0,2116.5,8868.91,12049.68
01,1,1,1,184,180000,C2,16.8238,0,2116.5,1682.38,4000.77
01,2,1,1,184,790000,D2,20.3883,0,2116.5,8053.38,11136.29
01,1,1,1,184,460000,D4,29.7934,10,2116.5,6852.48,8812.15
01,1,1,1,184,740000,D2,21.4429,0,2116.5,7933.88,11002.45
01,2,1,1,184,310000,C2,18.5061,0,2116.5,2868.45,5329.17
01,1,1,1,184,980000,D4,25.7913,9,2116.5,12637.74,14806.4
01,1,1,1,184,650000,D4,27.1253,0,2116.5,8815.73,11990.12
01,1,2,1,184,385000,C2,15.5675,0,2116.5,2996.75,5472.86
01,1,1,1,184,123000,C1,9.0468,0,2116.5,904.68,3129.74
01,1,1,1,184,1000000,C2,13.3077,0,2116.5,6653.85,9089.74
01,1,1,1,184,400000,D4,32.7727,0,2116.5,6554.54,9457.59
01,2,3,1,184,625000,B,9.5341,0,2540,2979.41,5876.94
01,1,1,1,184,710000,D4,27.1253,0,2116.5,9629.48,12901.52
13,2,3,1,182,2200000,D2,15.17,1,2000,16687,18500.13
01,2,3,1,182,730000,C,17.1242,35,2540,6250.34,5713.72
01,1,1,1,184,165000,B1,3.9526,0,2116.5,395.26,2559.19
01,1,1,1,184,307000,C2,15.5675,0,2116.5,2389.61,4792.87
01,2,4,2,182,650000,D4I,32.9299,30,2540,10702.22,9269.55
01,3,1,2,182,1930000,B,23.7122,5,5908.5,22882.28,27351.24
01,1,1,1,184,0,A,0,0,2888.98,0,2888.98
01,1,1,1,184,0,A,0,0,2490.5,0,2490.5
01,1,1,1,184,550000,C2,13.3077,0,2116.5,3659.62,6215.28
01,1,1,1,184,0,A,0,0,2490.5,0,2490.5
01,7,3,1,184,0,A,0,0,622.5,0,622.5
01,2,1,1,184,0,A,0,0,2490.5,0,2490.5
01,1,1,1,184,0,A,0,0,2490.5,0,2490.5
01,2,1,1,184,0,A,0,0,2490.5,0,2490.5
01,1,1,1,184,0,A,0,0,2490.5,0,2490.5
01,1,1,1,184,455000,D4,25.7913,0,2116.5,5867.52,8688.12
01,1,1,1,184,119000,B1,3.9526,0,2116.5,395.26,2559.19
01,1,2,1,184,455000,D2I,27.2026,0,2116.5,6188.59,9047.72
01,3,1,2,184,0,A,0,0,6951,0,6951
01,2,3,1,184,1200000,C2,16.2956,0,2540,9777.36,13490.65
01,2,3,1,184,1580000,D4,27.7066,0,2540,21888.22,27054.81
01,1,1,1,184,675000,D4,29.7934,0,2116.5,10055.28,13378.42
01,4,4,16,184,0,A,0,0,2266,0,2266
01,2,3,1,184,1250000,D2,21.9024,0,2540,13689,17871.68
01,3,1,2,184,0,A,0,0,6951,0,8608
01,8,1,2,184,0,A,0,0,1657,0,8608
01,3,1,2,184,760000,B1,17.0438,0,5908.5,6476.65,12385.15
01,8,1,2,184,0,A,0,0,1657,0,1657
01,3,1,2,184,0,A,0,0,6951,0,6951
01,1,1,1,184,245000,D4,29.7934,0,2116.5,3649.69,6204.16
01,8,1,2,184,0,A,0,0,1657,0,1657
01,1,1,1,184,42900,B1,3.9526,0,2116.5,395.26,2559.19
01,3,1,2,184,1800000,B,23.7122,7,5908.5,21340.98,25342.02
01,3,1,2,182,1900000,B,23.7122,0,5908.5,22526.59,28435.09
01,3,1,2,182,2800000,B,23.7122,0,5908.5,33197.08,39105.58
01,2,3,1,184,410000,B1,3.9526,0,2540,810.29,3350.29
01,1,2,1,182,760000,D4I,28.4815,0,2116.5,10822.97,12939.47
01,1,1,1,182,525000,D4,28.4593,0,2116.5,7470.57,10483.54
01,3,1,2,184,0,A,0,0,6951,0,6951
01,1,1,1,184,0,A,0,0,2490.5,0,2490.5
01,1,1,1,184,490000,D4,28.4593,0,2116.5,6972.53,9925.74
01,1,1,1,184,175000,C,15.5675,0,2116.5,1556.75,3860.06
01,1,1,1,184,349000,D2,21.4429,0,2116.5,3741.79,6307.31
01,4,3,16,184,0,A,0,0,174,0,174
01,1,1,1,182,350000,D4,29.7934,0,2116.5,5213.85,7956.01
01,1,1,1,182,176000,B1,3.9526,0,2116.5,395.26,2559.19
01,1,1,1,184,185000,C,15.5675,0,2116.5,1556.75,3860.06
01,1,1,1,184,183000,C,15.5675,0,2116.5,1556.75,3673.25
01,3,1,2,184,0,A,0,0,6951,0,6951
01,3,1,15,184,0,A,0,0,9639.5,0,9639.5
01,2,3,1,184,1310000,D4,30.4318,0,2540,19932.83,24864.77
01,3,1,2,184,0,A,0,0,6951,0,6951
01,8,1,2,184,0,A,0,0,1657,0,1657
01,2,3,2,184,0,A,0,0,2988.5,0,2988.5
01,2,1,1,184,355000,C2,17.1242,0,2116.5,3039.55,5520.8
01,2,3,1,184,420000,B,9.5341,0,2540,2002.16,4782.42
01,1,1,1,184,101000,C1,9.0468,0,2116.5,904.68,3129.74
01,2,1,1,184,0,A,0,0,2490.5,0,2490.5
01,2,3,1,182,1980000,D4,26.344,0,2540,26080.56,28620.56
01,3,1,2,182,1245000,B,23.7122,18.7,5908.5,14760.85,16804.18
01,2,3,1,184,780000,D4,30.4318,0,2540,11868.4,15832.61
01,1,1,1,184,148000,B1,3.9526,0,2116.5,395.26,2559.19
01,1,1,1,184,205000,C,15.5675,0,2116.5,1595.67,3903.65
01,2,3,1,184,1310000,B,8.6803,0,2540,5685.6,8907.87
01,2,3,1,182,1900000,D4,26.344,29.95,2540,25026.8,19310.54
01,2,3,1,184,1350000,D4,26.344,0,2540,17782.2,22456.07
01,1,1,1,184,330000,D4,25.7913,0,2116.5,4255.57,6882.74
01,1,1,1,184,0,A,0,0,2689.5,0,2689.5
01,1,1,1,184,0,A,0,0,2689.5,0,2689.5
01,3,1,2,184,2215000,C,34.4549,0,6381,38158.8,49118.86
01,2,3,1,184,1285000,D4,27.7066,0,2743,17801.49,22680.67
01,2,3,1,184,1400000,D4,27.7066,0,2743,19394.62,24464.98
01,1,1,1,184,0,A,0,0,2689.5,0,2689.5
01,1,1,1,184,170000,B,9.5341,0,2286,1029.69,3439.25
01,2,4,1,184,835000,D4I,30.4318,0,2743,12705.28,16972.92
01,8,1,2,184,0,A,0,0,1789.5,0,1789.5
01,1,1,1,184,305000,C2,15.5675,0,2286,2374.05,4944.94
01,1,1,1,184,280000,D4,32.7727,0,2286,4588.18,7424.76
01,2,3,2,184,1295000,D2,25.4854,0,2743,16501.8,19244.8
01,2,3,1,184,960000,D4,33.475,0,2743,16068,20739.16
01,2,1,1,184,229000,C2,17.1242,0,2286,1960.72,4482.01
01,1,1,1,184,287000,B,9.5341,0,2286,1368.15,3818.33
01,3,1,2,184,0,A,0,0,7507,0,7507
01,4,5,16,184,0,A,0,0,699.5,0,699.5
01,2,1,1,184,405000,D2,23.5521,0,2286,4769.3,7627.62
01,1,2,1,184,545000,D4I,34.4113,0,2286,9377.08,12788.33
01,1,1,1,184,173000,C,15.5675,0,2286,1681.29,4169.05
01,2,3,1,184,990000,C2,17.1242,0,2743,8476.48,12361.33
01,1,1,1,184,272000,C2,16.8238,0,2286,2288.04,4848.61
01,1,1,1,184,0,A,0,0,2689.5,0,2689.5
01,2,1,1,184,445000,C2,17.1242,0,2286,3810.14,6553.36
01,1,1,1,184,375000,D4,29.7934,0,2286,5586.27,8542.62
01,2,3,2,184,1570000,D2,25.4854,0,2743,20006.04,25149.77
01,2,1,1,184,0,A,0,0,2689.5,0,2689.5
01,1,1,1,184,300000,C2,15.5675,0,2286,2335.13,4901.35
01,4,5,16,184,0,A,0,0,699.5,0,699.5
01,2,1,1,184,220000,C,17.1242,0,2286,1883.66,4395.7
01,1,1,1,184,0,A,0,0,2689.5,0,2689.5
01,1,1,1,184,362000,D4,32.7727,0,2286,5931.86,8929.69
01,1,2,1,184,0,A,0,0,2689.5,0,2689.5
01,1,2,1,184,540000,C,15.5675,0,2286,4203.23,6993.62
01,2,3,1,184,1052700,D4,27.7066,0,2743,14583.37,19076.38
01,1,1,1,184,245000,D4,32.7727,0,2286,4014.66,6782.42
01,1,1,1,184,0,A,0,0,2689.5,0,2689.5
01,1,1,1,184,0,A,0,0,2689.5,0,2689.5
01,1,1,1,184,58000,C1,9.0468,0,2286,977.06,3309.96
01,2,4,1,184,3163500,D4I,22.2561,30,2743,35203.59,26562.61
01,2,3,1,184,0,A,0,0,3227.5,0,3227.5
01,1,1,1,184,0,A,0,0,2689.5,0,2689.5
01,1,2,1,184,635000,D2I,24.7297,0,2286,7851.68,11079.88
01,2,3,1,184,0,A,0,0,3227.5,0,3227.5
01,2,3,1,184,0,A,0,0,3227.5,0,3227.5
01,1,1,1,184,0,A,0,0,2689.5,0,2689.5
01,1,1,1,184,190000,D4,32.7727,0,2286,3539.45,6250.19
01,1,1,1,184,269000,D4,32.7727,0,2286,4407.93,7222.88
01,1,1,1,184,583000,D4,27.1253,0,2286,7907.03,11141.88
01,1,1,1,184,348000,B,9.5341,0,2286,1658.94,4144.01
01,1,1,1,184,405000,D4,29.7934,0,2286,6033.17,9043.15
01,2,3,1,184,1840000,D4,27.7066,0,2743,25490.07,31291.88
01,2,4,1,182,1050000,D4I,33.475,10,2540,17574.38,18102.94
01,1,2,1,184,0,A,0,0,2689.5,0,2689.5
01,2,1,1,184,0,A,0,0,2689.5,0,2689.5
01,1,2,1,184,350000,C1,9.0468,0,2286,1583.19,4059.18
01,1,2,1,184,129000,C1,9.0468,0,2286,977.06,3380.31
01,1,2,1,184,600000,D4I,28.4815,0,2286,8544.45,11855.79
01,1,2,1,184,103000,C1,9.0468,0,2286,977.06,3380.31
01,1,2,1,184,687000,D4I,22.8786,0,2286,7858.8,11087.86
01,8,1,2,184,0,A,0,0,1789.5,0,1789.5
01,3,1,2,184,0,A,0,0,7507,0,7507
01,4,2,16,184,0,A,0,0,699.5,0,699.5
01,1,1,1,184,555000,D4,29.7934,0,2286,8267.67,11545.79
01,3,1,2,184,0,A,0,0,7507,0,7507
01,2,3,1,184,0,A,0,0,3227.5,0,3227.5
01,2,3,1,184,1350000,B,9.5341,0,2743,6435.52,9950.78
01,1,1,1,184,245000,D4,32.7727,0,2286,4014.66,6782.42
01,1,1,1,184,188000,C2,15.5675,0,2286,1681.29,4169.05
02,2,3,1,184,415000,B1,3.9526,0,2468.5,820.17,3387.09
01,1,1,1,184,48400,B1,3.9526,0,2286,426.88,2764.11
01,1,1,1,184,240000,C,15.5675,0,2286,1868.1,4378.27
01,1,1,1,184,325000,D4,29.7934,0,2286,4841.43,7708.4
01,2,3,1,184,2650000,D4,22.2561,0,2743,29489.34,35771.06
01,2,4,1,184,1090000,D2I,24.0568,0,2743,13110.96,15853.96
01,1,1,1,184,570000,D4,24.4572,13,2286,6970.3,8052.98
01,1,2,1,184,540000,C,15.5675,0,2286,4203.23,6993.62
01,3,1,2,184,0,A,0,0,7507,0,7507
01,3,1,2,184,0,A,0,0,7507,0,7507
01,3,1,2,184,0,A,0,0,7507,0,7507
01,2,1,1,184,0,A,0,0,2689.5,0,2689.5
01,1,1,1,184,475000,C2,13.3077,0,2286,3160.58,5825.85
01,1,1,1,184,242000,C,15.5675,0,2286,1883.67,4395.71
01,2,3,1,184,1680000,D4,26.344,0,2743,22128.96,27527.44
01,3,1,2,184,418732.6,B1,17.0438,0,6381,3568.4,10377.61
01,2,3,1,182,1400000,D4,30.4318,10,2540,21302.26,21458.03
01,1,2,1,184,685000,D4I,34.4113,0,2286,11785.87,14071.87
01,2,3,2,184,1300000,C1,9.9597,0,2743,6473.81,9216.81
01,1,2,1,182,1060000,D4I,29.8823,0,2116.5,15837.62,19854.64
01,1,1,1,184,188000,B,9.5341,0,2286,1029.69,3439.25
01,2,3,1,184,980000,C2,17.1242,0,2743,8390.86,12140.77
01,1,1,1,184,0,A,0,0,2689.5,0,2689.5
01,1,2,1,184,395000,D4I,34.4113,0,2286,6796.23,9897.78
01,3,1,2,184,0,A,0,0,7507,0,7507
01,2,1,1,184,1198000,D4,23.1232,0,2286,13850.8,17798.9
01,2,3,1,184,0,A,0,0,3227.5,0,3227.5
01,7,3,1,184,0,A,0,0,672.5,0,672.5
01,8,1,2,184,0,A,0,0,1789.5,0,1789.5
01,1,1,1,184,224000,D4,32.7727,0,2286,3670.54,6397.01
01,2,1,1,184,346000,D4,29.7934,0,2286,5154.26,8058.77
01,1,1,1,184,229900,D4,32.7727,0,2286,3767.22,6505.29
01,1,2,1,184,430000,D4I,34.4113,0,2286,7398.43,10572.24
01,2,3,1,184,820000,C2,18.5061,0,2743,7587.5,11241
01,4,5,16,184,0,A,0,0,699.5,0,3685.5
01,4,5,16,184,0,A,0,0,699.5,0,3685.5
01,4,5,16,184,0,A,0,0,699.5,0,3685.5
01,4,2,16,184,0,A,0,0,699.5,0,3685.5
01,4,5,16,184,0,A,0,0,699.5,0,3685.5
01,4,3,16,184,0,A,0,0,188,0,3685.5
01,2,3,1,184,1490000,D4,29.0692,0,2743,21656.56,26998.35
01,8,1,2,184,0,A,0,0,1789.5,0,1789.5
01,1,1,1,184,0,A,0,0,2689.5,0,2689.5
01,3,1,2,184,0,A,0,0,7507,0,7507
01,3,1,2,184,0,A,0,0,7507,0,7507
01,8,1,2,184,0,A,0,0,1789.5,0,1789.5
01,8,1,2,184,0,A,0,0,1789.5,0,1789.5
01,1,1,1,184,199000,D4,32.7727,0,2286,3539.45,6250.19
01,2,1,1,184,126000,B1,3.9526,0,2286,426.88,2764.11
01,2,4,1,184,300000,B1,3.9526,0,2743,592.89,3407.04
01,1,1,1,184,0,A,0,7.15,9359.46,0,8690.26
01,1,1,1,184,0,A,0,7.15,9359.46,0,8690.26
01,1,1,1,184,0,A,0,7.15,9359.46,0,8690.26
01,1,1,1,184,590000,D4,32.7727,0,2286,9667.95,13114.11
01,1,1,1,184,348000,D4,29.7934,0,2286,5184.05,8092.14
01,2,4,1,184,0,A,0,0,3227.5,0,3227.5
01,1,1,1,184,265000,C2,15.5675,0,2286,2062.7,4596.23
01,2,4,1,184,990000,D4I,30.4318,0,2743,15063.74,19614.39
01,2,1,1,184,416000,D4,29.7934,0,2286,6197.03,9226.68
01,2,3,1,184,1180000,D4,27.7066,0,2743,16346.9,21051.53
01,2,3,1,184,0,A,0,0,3227.5,0,3227.5
01,1,1,1,184,180000,C,15.5675,0,2286,1681.29,4169.05
01,2,3,1,184,0,A,0,0,3227.5,0,3227.5
01,2,3,1,184,0,A,0,0,3227.5,0,3227.5
01,1,1,1,184,0,A,0,0,2689.5,0,2689.5
01,1,1,1,184,297000,D4,27.1253,0,2286,4028.11,6797.49
01,8,2,2,184,0,A,0,0,1789.5,0,1789.5
01,4,5,16,184,0,A,0,0,699.5,0,3047.5
01,7,2,1,184,0,A,0,0,672.5,0,3047.5
01,7,2,1,184,0,A,0,0,672.5,0,3047.5
01,4,3,16,184,0,A,0,0,188,0,3047.5
01,4,1,16,184,0,A,0,0,815,0,3047.5
01,3,1,2,184,1110000,C1,27.7629,0,6381,15408.41,23638.42
01,8,1,2,184,556178.92,C,27.6095,0,1520.5,7677.91,10119.76
01,1,1,1,184,540000,D4,28.4593,0,2286,7684.01,10892.09
01,2,3,1,184,540000,C2,18.5061,0,2743,4996.65,8339.25
01,1,1,1,184,0,A,0,0,2689.5,0,2689.5
01,1,1,1,184,520000,D4,29.7934,0,2286,7746.29,10961.85
01,1,2,1,184,280000,D3I,31.283,0,2286,4379.62,6665.62
01,2,3,1,184,890000,D4,33.475,0,2743,14896.38,19426.95
01,2,1,1,184,332000,B,9.5341,0,2286,1582.66,4058.58
01,1,2,1,183,410000,D2I,27.2026,0,2286,5576.54,8531.73
01,1,1,1,183,505000,D4,27.1253,0,2286,6849.14,9957.04
01,1,1,1,183,360000,D4,29.7934,0,2286,5362.81,8292.35
01,2,3,1,183,2010000,D4,26.344,0,2743,26475.72,32395.81
01,1,1,1,183,171000,C,15.5675,0,2286,1681.29,4169.05
01,1,1,1,183,278000,C2,16.8238,0,2286,2338.51,4905.13
01,2,3,1,183,1085000,D4,27.7066,0,2743,15030.83,19577.53
01,1,1,1,183,94000,C1,9.0468,0,2286,977.06,3380.31
01,1,1,1,183,360000,D4,32.7727,0,2286,5899.09,8892.98
01,1,1,1,183,500000,D4,29.7934,0,2286,7448.35,10628.15
01,2,3,1,183,1300000,D4,27.7066,0,2743,18009.29,22913.41
01,7,2,1,183,0,A,0,0,672.5,0,2420.5
01,7,3,1,183,0,A,0,0,672.5,0,2420.5
01,4,5,16,183,0,A,0,0,699.5,0,2420.5
01,4,3,16,183,0,A,0,0,188,0,2420.5
01,4,3,16,183,0,A,0,0,188,0,2420.5
01,1,1,1,183,360000,B,9.5341,0,2286,1716.14,4208.08
01,1,2,1,183,345000,D4I,34.4113,0,2286,5935.95,8934.27
01,2,1,1,183,340000,D4,32.7727,0,2286,5571.36,8948.04
01,2,1,1,183,249000,D4,29.7934,0,2286,3709.28,6440.4
01,1,1,1,183,425000,D4,29.7934,0,2286,6331.1,9376.83
01,4,5,16,184,0,A,0,0,699.5,0,5688.5
01,4,5,16,184,0,A,0,0,699.5,0,5688.5
01,4,3,16,184,0,A,0,0,188,0,5688.5
01,4,3,16,184,0,A,0,0,188,0,5688.5
01,7,2,1,184,0,A,0,0,672.5,0,5688.5
01,8,1,2,184,0,A,0,0,1789.5,0,5688.5
01,4,3,16,184,0,A,0,0,188,0,5688.5
01,4,3,16,184,0,A,0,0,188,0,5688.5
01,4,2,16,184,0,A,0,0,699.5,0,5688.5
01,4,3,16,184,0,A,0,0,188,0,5688.5
01,4,3,16,184,0,A,0,0,188,0,5688.5
01,2,3,1,184,0,A,0,0,3227.5,0,3227.5
01,2,3,1,184,1360000,D4,30.4318,0,2743,20693.63,25919.87
01,2,3,1,184,0,A,0,0,3227.5,0,3227.5
01,2,3,1,184,560000,C2,17.1242,0,2743,4794.78,8113.16
01,1,1,1,184,354000,C2,15.5675,0,2286,2755.45,5173.71
01,3,1,2,184,0,A,0,0,7507,0,7507
01,7,3,1,184,0,A,0,0,672.5,0,672.5
01,1,1,1,184,330000,D4,32.7727,0,2286,5407.5,8342.4
01,2,3,1,184,580000,D4,33.475,30,2743,9707.75,8715.52
01,1,2,1,184,645000,D2I,27.2026,3,2286,8772.84,10727.07
01,1,1,1,184,279000,D4,32.7727,0,2286,4571.79,7406.41
01,2,4,1,184,1600000,D4I,33.475,0,2743,26780,32736.6
01,1,1,1,184,265000,D4,32.7727,0,2286,4342.39,7149.48
01,2,3,1,183,0,A,0,0,3227.5,0,3227.5
01,8,1,2,183,0,A,0,0,1789.5,0,1789.5
01,1,2,1,183,1400000,D4I,34.4113,0,2286,24087.91,29264.46
01,1,1,1,183,0,A,0,0,2689.5,0,2689.5
01,1,1,1,183,255000,B,9.5341,0,2286,1215.6,3647.47
01,2,1,1,183,470000,D4,29.7934,0,2286,7001.45,10127.63
01,1,1,1,183,183000,D4,32.7727,0,2286,3539.45,6250.19
01,2,3,1,183,2010000,B,8.2534,0,2743,8294.67,11037.67
01,3,2,2,183,0,A,0,0,5339,0,5339
01,1,1,1,183,222000,D4,32.7727,0,2286,3637.77,6360.3
01,1,1,1,183,550000,D4,25.7913,0,2286,7092.61,10229.73
01,2,4,1,183,2150000,D4I,24.9813,0,2743,26854.9,32820.49
01,8,1,2,183,0,A,0,0,1789.5,0,1789.5
01,2,2,1,183,870000,D4I,29.8823,0,2286,12998.8,16844.66
01,2,3,1,183,1410000,D4,29.0692,0,2743,20493.79,25696.05
01,2,3,1,183,0,A,0,0,3227.5,0,3227.5
01,1,1,1,183,0,A,0,0,2689.5,0,2689.5
01,2,3,1,183,710000,D3,30.4318,0,2743,10803.29,13546.29
01,4,4,16,183,0,A,0,0,2447.5,0,2447.5
01,4,5,16,92,0,A,0,0,349.75,0,6369
01,4,5,16,92,0,A,0,0,349.75,0,6369
01,4,3,16,92,0,A,0,0,94,0,6369
01,4,5,16,92,0,A,0,0,349.75,0,6369
01,4,3,16,92,0,A,0,0,94,0,6369
01,4,3,16,92,0,A,0,0,94,0,6369
01,4,3,16,92,0,A,0,0,94,0,6369
01,8,1,2,92,0,A,0,0,894.75,0,6369
01,8,1,2,92,0,A,0,0,894.75,0,6369
01,8,1,2,92,0,A,0,0,894.75,0,6369
01,8,1,2,92,0,A,0,0,894.75,0,6369
01,8,1,2,92,0,A,0,0,894.75,0,6369
01,4,3,16,92,0,A,0,0,94,0,6369
01,4,3,16,92,0,A,0,0,94,0,6369
01,4,3,16,92,0,A,0,0,94,0,6369
01,4,3,16,92,0,A,0,0,94,0,6369
01,4,3,16,92,0,A,0,0,94,0,6369
01,1,1,1,183,0,A,0,0,2689.5,0,2689.5
01,1,1,1,183,377000,D4,29.7934,0,2286,5616.06,8575.99
01,1,1,1,183,0,A,0,0,2689.5,0,2689.5
01,1,1,1,183,520000,D4,29.7934,0,2286,7746.29,10961.85
01,2,1,1,183,0,A,0,0,2689.5,0,2689.5
01,4,5,16,183,0,A,0,0,699.5,0,11120
01,8,1,2,183,0,A,0,0,1789.5,0,11120
01,8,1,2,183,0,A,0,0,1789.5,0,11120
01,7,2,1,183,0,A,0,0,672.5,0,11120
01,4,1,16,183,0,A,0,0,815,0,11120
01,4,5,16,183,0,A,0,0,699.5,0,11120
01,8,1,2,183,0,A,0,0,1789.5,0,11120
01,8,1,2,183,0,A,0,0,1789.5,0,11120
01,4,3,16,183,0,A,0,0,188,0,11120
01,4,3,16,183,0,A,0,0,188,0,11120
01,4,5,16,183,0,A,0,0,699.5,0,11120
01,1,1,1,183,0,A,0,0,2689.5,0,2689.5
01,1,1,1,183,0,A,0,0,2689.5,0,2689.5
01,2,1,1,183,0,A,0,0,2689.5,0,2689.5
01,2,4,1,183,730000,B,9.5341,0,2743,3479.95,6640.55
01,1,1,1,183,0,A,0,0,2689.5,0,2689.5
01,3,1,2,183,0,A,0,0,7507,0,7507
01,8,1,2,184,0,A,0,0,1789.5,0,3188.5
01,4,2,16,184,0,A,0,0,699.5,0,3188.5
01,4,5,16,184,0,A,0,0,699.5,0,3188.5
01,4,2,16,183,0,A,0,0,699.5,0,7210.5
01,7,3,1,183,0,A,0,0,672.5,0,7210.5
01,4,5,16,183,0,A,0,0,699.5,0,7210.5
01,7,2,1,183,0,A,0,0,672.5,0,7210.5
01,4,3,16,183,0,A,0,0,188,0,7210.5
01,4,5,16,183,0,A,0,0,699.5,0,7210.5
01,8,1,16,183,0,A,0,0,1789.5,0,7210.5
01,8,1,16,183,0,A,0,0,1789.5,0,7210.5
01,3,2,2,183,0,A,0,0,5339,0,5339
01,1,1,1,183,0,A,0,0,2689.5,0,2689.5
01,1,1,1,183,470000,D4,32.7727,0,2286,7701.59,10911.78
01,2,1,1,183,320000,B,9.5341,0,2286,1525.46,3994.52
01,4,3,16,183,0,A,0,0,188,0,188
01,8,1,2,183,418000,B,19.0011,0,1520.5,3971.23,5968.28
01,1,1,1,183,353000,D4,32.7727,0,2286,5784.38,8764.51
01,1,1,1,183,191000,D4,32.7727,0,2286,3539.45,6250.19
01,2,3,1,183,1200000,C2,17.1242,0,2743,10274.52,14250.46
01,2,1,1,183,460000,D4,32.7727,0,2286,7537.72,10728.25
